fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type
-0.5518,-0.3624,0.2159,0.9158,0.313,1.7171,1.1369,0.8349,-0.4261,0.2603,-1.2509,4,1
-1.1689,4.8008,-1.5735,-0.8289,3.3104,-1.3255,-1.7118,-0.2323,1.7509,-0.3446,-0.5801,4,0
-0.3204,-0.1195,0.147,-0.8919,-0.3435,-0.9311,-0.8625,-0.9327,-1.0481,-0.4118,0.0907,4,1
0.8367,2.037,-0.4035,-0.7027,0.7983,-1.1001,-1.2871,0.9683,0.5691,-0.0085,-1.0832,4,0
-0.7061,-0.6054,0.3535,-0.7658,-0.7146,-1.3819,-0.9686,-1.6664,0.5069,-1.2855,1.4323,4,1
2.3024,0.6095,3.8633,0.1591,-0.2008,-0.593,0.1461,0.7015,-1.4212,-0.1429,-0.4962,4,1
-0.6289,0.002,-0.8164,1.9878,0.1132,0.3648,0.8184,1.2017,-0.5505,-0.5462,-1.2509,4,1
-0.0889,-0.7877,-0.2659,-0.5766,-0.629,-0.424,-0.0839,-0.2157,0.8179,0.7308,-0.2447,4,1
-1.3232,0.8828,-2.1928,-0.8289,0.2559,-1.2692,-0.2255,-0.2323,2.5595,-0.8822,-0.6639,4,1
1.531,-0.9091,0.6976,-0.7238,-0.2579,-0.8184,-0.2078,0.1579,-0.7993,0.8652,-0.4124,4,1
-0.3204,1.8244,-1.6423,0.8948,0.1703,-0.255,0.4646,0.8349,0.9423,-0.479,-1.3347,4,1
0.2196,-0.3017,-0.4035,1.9983,0.313,0.9283,1.1015,1.2284,-1.1103,-0.2774,-1.0832,4,1
-0.3204,-0.8484,-0.3347,-0.8919,-0.629,-0.6494,-0.8448,-1.4997,-0.4883,-1.0838,1.0131,4,1
1.531,-1.0914,1.1793,-0.7238,-0.3435,-0.7057,-0.1547,0.1479,-0.7371,-0.0085,-0.2447,4,1
0.0653,1.2777,-1.9864,-0.8078,0.4558,-0.7621,-1.3048,0.3013,0.9423,-0.3446,-1.2509,4,0
-0.7832,1.1562,-2.0552,-0.955,-0.6004,-1.3819,-0.6148,-0.786,0.1337,-1.2182,-0.8316,4,1
0.8367,1.7332,-0.8164,-0.8289,0.6841,-0.1986,0.0576,0.8349,-0.3639,3.9567,-1.167,4,0
0.6053,-1.0914,0.2847,-0.8289,-0.6575,-0.9311,0.1107,-0.199,-0.1151,-0.9494,-0.1608,4,1
1.9938,0.1235,0.9729,1.0629,-0.5148,-1.4945,-0.5794,0.3013,-2.0432,-1.5543,-0.3285,4,1
0.5282,3.3126,-1.9864,-0.7658,0.0561,-1.4945,-1.9064,0.8349,0.8801,-1.3527,-1.167,4,0
-0.0889,-0.7877,-0.2659,-0.5766,-0.629,-0.424,-0.0839,-0.2157,0.8179,0.7308,-0.2447,4,1
0.2968,2.0673,-2.0552,-0.8709,0.4558,-1.2128,-1.6941,0.6014,-0.3017,3.6879,-1.0832,4,0
3.3824,0.7917,0.8352,-0.8078,2.5967,0.3085,-1.1456,1.2218,1.0045,2.2093,-0.4962,4,0
-0.3204,1.7636,-1.9176,-0.8709,0.0561,-0.3113,0.3053,-0.6626,-0.3017,-0.9494,-0.2447,4,1
-0.2432,-0.2409,-0.1282,-0.8709,-0.0866,-0.3677,1.2431,-0.3624,0.4447,0.0587,-0.4962,4,1
-0.0118,1.2777,-1.5735,-0.8289,1.4834,-0.8184,0.6238,-0.299,-0.9237,0.2603,-1.0832,4,1
1.9938,3.586,0.9041,0.6635,-0.1152,0.1958,1.2608,1.5686,-0.6127,0.3947,-0.2447,4,1
0.2968,-0.7877,0.2159,-0.8919,-0.4292,-1.3255,-0.1724,-1.0994,-0.9859,-0.5462,0.6777,4,1
-1.7089,4.1327,-1.9176,-0.8499,-0.315,0.5902,-0.544,-0.299,3.3059,-0.3446,0.0069,4,0
-1.0146,-0.7877,-0.2659,-0.1772,-0.0866,0.5338,1.4731,0.5681,3.1193,1.134,-0.4124,4,1
-0.9375,1.6725,-1.9176,-0.976,-0.6861,-1.2692,-1.1633,-1.4463,-0.4883,-0.8822,0.4261,4,1
-0.2432,-0.2409,-0.1971,-0.8709,-0.0866,-0.3677,1.2962,-0.3591,0.4447,0.0587,-0.4962,4,1
0.6053,-0.2409,1.1793,0.8317,-0.2864,0.9283,1.2785,0.5681,-0.4883,-0.3446,-0.4124,5,1
0.2196,-0.8484,1.1793,-0.8709,-0.7146,-1.2692,-0.3317,-0.966,-0.9859,0.5963,0.51,5,1
1.4539,-0.3624,1.1793,-0.7238,0.0847,-1.1565,-0.0663,0.368,-0.4261,-0.479,-0.3285,5,1
-0.6289,-0.9699,2.8998,1.3572,-0.2864,1.3227,0.9246,1.035,2.2485,0.9996,-0.3285,5,1
0.5282,-1.0914,2.8998,2.6079,-0.5433,1.21,1.2608,1.702,-1.4212,-0.815,-0.9993,5,1
1.0682,0.8828,-0.1971,-0.2823,-0.8574,-0.6494,-0.2609,-0.966,-1.2969,-1.0166,1.6,5,1
-0.4747,-0.2409,-0.5412,-0.8919,-0.629,-0.7621,0.093,-0.4658,-0.5505,-1.151,-1.0832,5,1
-0.3204,0.1235,0.0094,-0.8078,-0.4863,-1.1565,0.1461,0.0345,0.5069,0.9324,-0.7478,5,1
-0.0889,3.1,1.1793,0.6846,-0.8003,0.5338,1.2077,0.5014,0.0093,-1.151,0.1746,5,1
1.9938,-0.1802,1.1793,2.0929,-0.2864,-0.9875,0.0576,1.9021,-0.2395,-0.5462,-0.8316,5,1
-0.6289,-0.9699,2.8998,1.3572,-0.2864,1.3227,0.9246,1.035,2.2485,0.9996,-0.3285,5,1
0.451,-0.7877,1.1793,-0.8604,-0.1152,-1.3819,-1.1986,-1.1995,-0.4261,-1.6887,0.7615,5,1
0.0653,-0.3017,0.3535,0.6005,-0.3435,0.8156,1.9685,0.6348,-0.6127,-0.4118,-1.2509,5,1
0.0653,-0.2409,2.8998,1.6935,-0.4863,0.8719,0.8715,1.1684,-1.2347,-0.8822,-1.5024,5,1
1.6081,-0.1802,1.1793,-0.8709,-0.4006,0.1958,0.553,0.0345,-0.6749,-0.479,-0.5801,5,1
-0.3204,0.1235,0.0094,-0.8078,-0.4863,-1.1565,0.1461,0.0345,0.5069,0.9324,-0.7478,5,1
-0.0118,0.3665,1.1793,-0.9129,-0.2293,-1.1001,0.3938,-0.5992,-1.2969,-0.7478,-0.9993,5,1
-0.3204,-0.7877,-0.3347,2.6709,-0.4006,0.5902,0.5353,1.8021,0.5069,-1.151,-1.5024,5,1
0.2968,-0.9699,0.2847,-0.6397,-0.2008,0.4212,0.1284,0.4347,2.3729,-0.479,-0.1608,5,1
1.4539,-0.3624,1.1793,-0.7238,0.0847,-1.1565,-0.0663,0.368,-0.4261,-0.479,-0.3285,5,1
-0.2432,-0.7877,1.1793,-0.8499,-0.4292,-0.8748,0.8538,-0.6659,0.1959,0.6635,0.4261,5,1
-0.2432,-1.0306,-0.4723,-0.8078,-0.2579,0.1958,0.2876,-1.0994,-0.3639,-0.3446,0.7615,5,1
0.8367,-0.8484,1.1793,-0.7868,-0.4577,0.1958,0.9423,-0.299,-1.0481,-1.0838,-0.3285,5,1
0.6053,-0.9699,1.1793,-0.7658,0.1418,-1.1565,0.5176,-0.1656,0.0715,-0.3446,-0.4124,5,1
0.2196,-0.9091,1.1793,-0.7658,-0.0295,-0.6494,-0.1016,-0.0322,0.6935,-0.6134,-0.4962,5,1
-0.3975,-0.2409,2.8998,-0.0932,-0.5148,0.2521,0.73,-0.0656,-0.0529,-0.479,-0.4962,5,1
-0.3204,-0.3624,0.8352,1.2731,-0.4577,1.548,1.8977,0.7348,0.0093,0.1931,-0.8316,5,1
0.5282,-0.8484,1.1793,-0.8078,-0.0866,-0.8748,0.4999,-0.5658,-0.3639,-0.4118,0.0069,5,1
-0.0118,-0.4232,2.8998,1.4833,-0.5433,0.9283,0.7123,1.135,-1.1103,-0.6134,-1.5024,5,1
-0.4747,-0.2409,-0.5412,-0.8919,-0.629,-0.7621,0.093,-0.4658,-0.5505,-1.151,-1.0832,5,1
0.2968,-0.9699,0.2847,-0.6397,-0.2008,0.4212,0.1284,0.4347,2.3729,-0.479,-0.1608,5,1
1.2996,-1.2736,1.1793,-0.934,-0.8003,-1.3819,-1.6233,-0.6992,-1.9188,-1.4199,-0.4962,5,1
-1.1689,0.731,0.9729,-0.8499,-0.4577,0.0267,0.9423,-0.4991,-0.5505,-0.4118,-1.4186,5,1
0.3739,-0.3624,-0.1971,-0.2403,-0.1437,-0.3113,0.4646,-0.2657,-0.3639,-0.9494,-0.2447,5,1
-0.0118,-0.4232,2.8998,1.4833,-0.5433,0.9283,0.7123,1.135,-1.1103,-0.6134,-1.5024,5,1
0.2968,-0.3017,-0.1971,-0.2193,-0.1437,-0.255,0.5353,-0.2657,-0.3639,-0.9494,-0.2447,5,1
0.2968,-0.9699,1.1793,2.6499,-0.2864,0.3085,0.7477,1.6353,-0.9859,-0.815,-1.0832,5,1
-0.4747,-0.2409,2.8998,-0.1772,-0.4292,0.3085,0.7653,-0.0322,-0.0529,-0.5462,-0.4962,5,1
0.8367,-0.8484,1.1793,-0.7868,-0.4577,0.1958,0.9423,-0.299,-1.0481,-1.0838,-0.3285,5,1
-0.4747,-0.6662,-0.3347,0.033,-0.3721,0.7029,0.8538,0.2012,0.3203,1.5372,-0.8316,5,1
-0.4747,-0.4232,-0.1971,-0.0301,-0.315,1.4917,1.2962,0.2012,0.5691,1.7389,-0.5801,5,1
-0.3975,1.7029,-0.5412,-0.9129,-0.4863,-1.3819,-0.9509,-0.4324,1.1911,-1.4199,-0.077,5,1
0.451,-0.4839,1.1793,-0.4925,-0.315,-0.5367,0.0045,-0.5325,-0.3639,-1.2182,-0.1608,5,1
0.451,-0.4232,-0.2659,-0.7658,-0.1722,-0.5367,0.1991,-0.4324,-0.4261,-0.6134,-0.4962,5,1
1.2996,-1.2736,1.1793,-0.934,-0.8003,-1.3819,-1.6233,-0.6992,-1.9188,-1.4199,-0.4962,5,1
-0.0118,-0.6054,-0.8853,0.4744,-0.315,1.2663,1.0661,0.368,-0.3017,-1.0166,-0.8316,5,1
-0.1661,-0.8484,2.8998,-0.976,-0.3435,-0.6494,0.8361,-0.5325,1.5021,-0.0085,-0.2447,5,1
1.531,-0.1195,0.6976,-0.8709,-0.2864,-0.9311,1.2431,0.0678,-0.8615,-0.3446,-0.7478,5,1
-0.1661,-1.1521,0.147,-0.8499,-0.4863,-0.5367,1.0838,-0.6659,0.6313,0.5963,0.2584,5,1
-0.6289,-0.5447,1.4546,0.2431,-0.5148,1.6044,2.0924,0.2679,-1.1725,-0.7478,-1.4186,5,1
-0.7832,-0.8484,-0.4035,-0.7868,1.0552,0.5338,0.8007,-0.7659,1.3777,0.8652,0.4261,5,1
0.9139,-0.9091,0.7664,-0.7027,-0.1152,-0.593,-0.2078,-0.2323,-2.292,-0.479,-0.8316,5,1
0.8367,-0.7877,0.6288,-0.6817,-0.1722,-0.3677,-0.137,-0.2323,-2.292,-0.5462,-0.8316,5,1
1.8396,-0.5447,1.5234,-0.8709,-0.4577,-0.8184,0.783,-0.299,-1.7322,-0.6806,0.0069,5,1
-0.3975,-0.9699,-0.1282,0.2011,-0.2293,0.5338,2.3932,0.3013,0.4447,-0.0757,-0.4124,5,1
0.2968,1.2169,-0.61,-0.7238,-0.7717,-0.9875,0.6238,-0.5325,-1.1103,-1.3527,-0.077,5,1
-0.3975,-0.9699,-0.1282,0.2011,-0.2293,0.5338,2.3932,0.3013,0.4447,-0.0757,-0.4124,5,1
0.451,-1.2736,-0.1282,-0.7658,-0.4577,0.7029,1.1192,0.2679,1.3155,-0.815,-1.2509,5,1
-0.3204,-0.1195,0.147,0.117,-0.1722,-1.4382,0.2345,0.2012,-0.1773,-0.8822,-1.167,5,1
0.2968,-0.9091,0.6288,-0.9129,-0.4577,0.4212,0.4822,-1.3329,-1.8566,-0.7478,0.7615,5,1
-0.9375,-1.0914,-0.1282,0.2642,-0.3721,0.7029,0.6592,0.1345,2.5595,-0.479,0.0907,5,1
-0.3975,-0.9699,-0.1282,0.2011,-0.2293,0.5338,2.3932,0.3013,0.4447,-0.0757,-0.4124,5,1
1.9167,-1.2129,1.8675,-0.8289,-0.2008,-0.424,0.4646,0.368,-1.4834,0.5963,-0.8316,5,1
0.991,-0.6054,1.0417,2.0508,0.0276,0.5338,2.0924,1.9355,-1.2347,0.8652,-1.2509,5,1
0.6053,1.5206,2.6934,2.5028,-0.5148,1.7171,1.9862,1.7687,-1.67,1.47,-0.9993,5,1
-0.3204,-0.5447,-0.3347,1.105,0.57,0.9283,0.6769,0.6681,-1.0481,-1.0166,-1.2509,5,1
-0.1661,0.3058,-0.0594,-0.0301,3.2248,0.0831,0.8184,0.6014,-0.1151,-0.3446,-0.9155,5,1
0.6825,0.9739,1.0417,-0.9129,-0.5433,-0.424,0.1815,-0.299,-0.0529,-0.7478,0.3423,5,1
-0.2432,-0.4839,0.0782,1.5043,-0.1437,1.6044,1.0131,1.1017,1.0667,-1.0166,-0.4962,5,1
-0.3204,-0.5447,-0.3347,1.105,0.57,0.9283,0.6769,0.6681,-1.0481,-1.0166,-1.2509,5,1
0.2968,-0.1802,-0.1971,1.0629,-0.4577,-0.5367,0.5176,0.6348,-1.1103,-1.2182,-0.9155,5,1
0.1425,-0.1802,2.8998,1.105,-0.4863,1.1536,0.553,1.0016,-1.2347,-0.6806,-1.5024,5,1
0.3739,-0.4839,0.0094,-0.8919,-0.4577,-0.255,0.0222,-0.5658,-0.0529,0.1931,0.2584,5,1
-0.5518,-0.7269,-0.4723,2.4502,-0.1722,0.7592,0.3938,1.8021,0.5069,-1.0838,-1.4186,5,1
-1.1689,-0.0587,-1.1605,-0.7448,-0.1722,-0.593,-0.4024,-0.4324,1.0045,0.5963,-0.4962,5,1
0.451,-0.6662,-0.2659,-0.1457,-0.4006,0.8156,0.8892,-0.6325,-1.6078,-0.8822,0.8454,5,1
-0.2432,-0.8484,0.56,0.4744,-0.6861,1.1536,1.0661,-0.2657,0.0093,-1.7559,0.7615,5,1
-0.5518,-0.7269,-0.4723,2.4502,-0.1722,0.7592,0.3938,1.8021,0.5069,-1.0838,-1.4186,5,1
-0.5518,-0.7269,-0.4723,2.4502,-0.1722,0.7592,0.3938,1.8021,0.5069,-1.0838,-1.4186,5,1
-0.5518,-0.7269,-0.4723,2.4502,-0.1722,0.7592,0.3938,1.8021,0.5069,-1.0838,-1.4186,5,1
-0.9375,-0.4232,-1.1605,-0.8289,-0.001,0.2521,0.2168,-0.3657,-0.6127,-0.5462,-1.4186,5,1
-0.5518,-0.6054,-0.5412,-0.8078,-0.2864,-0.8748,-0.9863,-0.6325,-0.1773,-0.9494,-0.5801,5,1
-0.7832,0.002,-0.1282,1.189,-0.2579,-0.1423,2.1454,1.135,-0.2395,-0.2774,-1.5024,5,1
-0.9375,-1.0914,-0.1282,0.2642,-0.3721,0.7029,0.6592,0.1345,2.5595,-0.479,0.0907,5,1
-0.2432,-0.6662,-0.5412,1.8406,-0.0866,-0.6494,-0.3847,1.1684,-0.3017,-0.2101,-0.7478,5,1
-0.0118,-0.5447,-0.8853,0.5374,-0.3435,1.1536,0.9954,0.5681,-0.3639,-0.6134,-1.0832,5,1
0.991,1.3384,2.8998,2.6079,-0.1437,1.1536,2.2516,1.9355,-1.4212,1.134,-1.0832,5,1
0.7596,-1.0306,0.0094,-0.8289,-0.1722,-0.7621,-0.2609,-0.2323,-0.4883,0.3275,-0.8316,5,1
-0.7061,-0.6662,1.1793,0.3482,-0.1722,2.0551,1.6677,0.1345,0.0715,-1.2855,-0.8316,5,1
-0.8604,-0.5447,1.1793,0.4533,-0.1152,2.0551,1.9508,0.3013,-0.3639,-0.4118,-1.3347,5,1
0.0653,-0.2409,2.8998,1.6935,-0.4863,0.8719,0.8715,1.1684,-1.2347,-0.8822,-1.5024,5,1
-0.0118,-0.4839,2.8998,1.7145,-0.1722,1.4354,0.8184,1.1017,-1.1725,-0.6134,-1.4186,5,1
0.6053,-0.5447,1.1793,-0.8919,0.1418,-0.1986,0.0222,-0.299,-0.8615,-1.2855,-0.9155,5,1
1.6853,-0.2409,0.0094,1.105,-0.7717,-0.9311,-0.0839,0.368,-2.292,-0.7478,0.0907,5,1
-0.0118,0.3665,1.1793,-0.9129,-0.2293,-1.1001,0.3938,-0.5992,-1.2969,-0.7478,-0.9993,5,1
0.8367,-0.7877,1.1793,3.0178,-0.0581,1.0973,2.0393,2.1689,-1.4212,0.0587,-1.0832,5,1
-0.2432,0.002,2.8998,1.2101,0.3701,0.7592,0.6061,0.7015,-1.359,1.8733,-1.0832,5,1
0.2196,0.488,-1.2294,1.105,-0.2864,-0.7057,-0.367,0.4013,0.0093,-1.3527,0.1746,5,1
-0.0118,-0.1802,-0.5412,-0.8499,0.0276,-0.7621,0.0222,-0.6325,-0.3639,-1.2182,0.0069,5,1
0.1425,-0.5447,1.1793,-0.9129,-0.4006,0.2521,0.7123,-0.9994,-0.5505,0.1259,0.6777,5,1
-0.8604,-0.7269,1.1793,-0.8289,-0.1437,-0.7057,-0.5086,-0.6325,0.5069,-0.479,-0.7478,5,1
-1.4775,2.5533,-1.9864,-0.5766,-0.3721,-0.1986,-0.4024,-0.4991,0.7557,-1.0166,-1.0832,5,1
0.2968,-0.9091,0.6288,-0.9129,-0.4577,0.4212,0.4822,-1.3329,-1.8566,-0.7478,0.7615,5,1
0.2968,-0.4232,-0.5412,-0.3454,0.0561,-0.6494,-0.0132,0.368,-0.4261,-0.5462,-1.3347,5,1
0.1425,1.8244,1.0417,1.8301,3.1962,0.6465,1.2254,1.2351,-1.981,-0.2774,-0.9993,5,1
-0.7832,-0.0587,-0.1971,-0.8709,-0.4006,-0.255,0.3938,0.3013,3.4303,0.7308,-0.8316,5,1
1.3767,-0.1802,1.1105,0.2431,-0.3721,-1.1001,-0.7563,-0.299,-1.981,-1.0166,0.9292,5,1
-0.3975,-0.6054,0.0782,1.4413,-0.2864,0.0267,0.5176,1.2017,0.8801,-0.8822,-0.8316,5,1
-1.0146,0.4576,-2.0552,-0.976,-0.5148,-0.4804,-0.9332,-0.4991,0.8801,-1.151,-0.9993,5,1
-0.3204,-0.1195,0.147,0.117,-0.1722,-1.4382,0.2345,0.2012,-0.1773,-0.8822,-1.167,5,1
-0.2432,0.0628,2.8998,-0.934,-0.3435,-0.7057,0.2876,-0.8993,-0.5505,0.1259,-0.2447,5,1
0.9139,-0.3624,0.56,0.7266,-0.2293,0.1394,0.5353,1.3685,1.1289,-0.479,-0.9993,5,1
-0.4747,-0.7269,1.4546,2.0298,-0.1152,-0.4804,0.3584,1.3018,-1.7322,-1.2182,-0.9155,5,1
-1.4775,-1.061,-0.5412,-0.9129,-0.1437,-0.3113,-0.1901,-0.7326,0.6313,-0.4118,-1.167,5,1
0.1425,-0.5447,1.1793,-0.9129,-0.4006,0.2521,0.7123,-0.9994,-0.5505,0.1259,0.6777,5,1
-0.8604,-0.7269,1.1793,-0.8289,-0.1437,-0.7057,-0.5086,-0.6325,0.5069,-0.479,-0.7478,5,1
-0.4747,-0.7269,1.4546,2.0298,-0.1152,-0.4804,0.3584,1.3018,-1.7322,-1.2182,-0.9155,5,1
-0.3975,-0.6054,0.0782,1.4413,-0.2864,0.0267,0.5176,1.2017,0.8801,-0.8822,-0.8316,5,1
1.0682,0.8828,-0.1971,-0.2823,-0.8574,-0.6494,-0.2609,-0.966,-1.2969,-1.0166,1.6,5,1
-0.2432,-0.5447,-0.5412,-0.7658,-0.0866,-1.3819,0.093,-0.5658,0.0715,1.134,0.7615,5,1
-0.4747,1.2777,-2.124,-0.5766,-0.629,1.4354,0.1107,-1.3663,-0.4261,-1.5543,1.1808,5,1
-0.5518,-0.1195,-1.367,1.2731,-0.6575,0.2521,0.8715,0.9016,0.0093,-1.4199,-1.2509,5,1
-0.6289,-0.3017,-0.2659,1.189,0.1989,1.9988,0.9423,0.8682,-2.0432,0.2603,-1.2509,5,1
0.6053,-0.5447,-1.2982,2.4712,-0.5719,1.0409,1.827,1.6353,-1.6078,-0.479,-0.6639,5,1
-0.0889,-0.1195,0.56,-0.8289,-0.629,-0.9875,-0.5617,-0.0989,1.2533,0.4619,-0.077,5,1
0.6053,-0.5447,-1.2982,2.4712,-0.5719,1.0409,1.827,1.6353,-1.6078,-0.479,-0.6639,5,1
-0.3975,-0.1802,0.8352,0.2642,-0.0581,-0.0859,0.783,0.1679,-1.1103,-0.6134,-0.7478,5,1
-0.5518,-0.1195,-1.367,1.2731,-0.6575,0.2521,0.8715,0.9016,0.0093,-1.4199,-1.2509,5,1
0.6053,1.2777,0.6976,1.5043,4.4237,0.3648,1.7208,1.3685,-1.4212,0.1931,-0.9993,5,1
-1.1689,0.6702,0.6976,-0.9129,-0.1437,1.7171,1.4377,-0.4991,-1.2347,-0.8822,-1.2509,5,1
-0.2432,-0.9699,0.0782,-0.934,-0.0581,-0.3677,0.8538,-0.6992,1.2533,-0.1429,0.0069,5,1
0.1425,0.6095,-0.8164,1.2731,-0.2008,0.7592,0.73,1.1017,0.3203,-0.6134,-1.2509,5,1
0.2968,-0.4839,1.7987,0.5164,-0.4292,1.7734,1.1369,0.6348,-0.9237,-1.0166,-1.2509,5,1
-0.9375,0.6702,0.6976,-0.9129,-0.1437,1.7171,1.4377,-0.4991,-1.2347,-0.8822,-1.2509,5,1
0.1425,0.6095,-0.8164,1.2731,-0.2008,0.7592,0.73,1.1017,0.3203,-0.6134,-1.2509,5,1
-0.7061,-0.5447,0.8352,1.2941,-0.4292,0.9846,1.4023,0.7015,-0.2395,-0.0757,-0.8316,5,1
0.1425,-0.3017,-0.0594,-0.7868,-0.6004,-0.424,-0.1016,-0.6992,-0.9237,-1.0166,0.3423,5,1
-0.0118,-1.1521,0.0782,-0.9129,-0.8288,-0.8184,-0.9332,-0.3324,0.9423,-0.8822,-0.4962,5,1
0.2968,0.245,-0.8164,-0.4295,-0.2864,-1.2128,0.0045,-0.0989,-0.4261,-0.815,-0.9155,5,1
0.991,-1.0306,-0.0594,-0.934,-0.9144,-0.9875,-0.4378,-0.5658,-2.6652,-1.0838,-0.3285,5,1
-0.6289,-0.0587,-0.5412,-0.8078,-0.0581,-0.3113,0.0222,-0.1323,0.8801,-0.2101,-0.9993,5,1
0.2196,-0.4839,-0.4035,2.713,0.7983,0.1394,0.4115,2.1356,-0.3017,-0.9494,-1.4186,5,1
0.2196,-0.4839,-0.4035,2.713,0.7983,0.1394,0.4115,2.1356,-0.3017,-0.9494,-1.4186,5,1
0.1425,0.0628,-0.0594,2.6289,0.1703,0.6465,1.2608,1.8354,0.3203,0.7308,-1.167,5,1
0.2968,-0.8484,-0.4035,-0.1983,0.8554,0.3648,0.3053,0.5347,-0.4261,-0.7478,-1.0832,5,1
-0.4747,0.1843,-0.5412,-0.7238,0.2274,-0.424,0.0753,-0.0322,0.6313,0.0587,-0.9155,5,1
0.6825,0.9739,1.0417,-0.9129,-0.5433,-0.424,0.1815,-0.299,-0.0529,-0.7478,0.3423,5,1
0.8367,0.1235,1.7299,2.0088,-0.1152,0.2521,2.4816,1.8021,-1.7944,0.7308,-1.5863,5,1
-0.0889,0.1843,0.0094,-0.8499,-0.5433,-0.1986,0.1815,-0.966,-0.1773,0.5963,1.2646,5,1
-0.3204,-0.1802,0.6976,0.3062,-0.2864,1.0973,1.0131,0.368,-0.1773,-0.479,-1.2509,5,1
0.2196,-0.0587,0.4911,1.4623,0.2559,-0.0859,0.0576,0.9016,-0.3639,-0.9494,-0.9155,5,1
0.7596,-0.7877,1.1105,-0.8499,-0.4292,-1.1001,-0.2963,0.368,-0.3017,0.2603,-0.4962,5,1
1.7624,-0.7877,1.0417,-0.8709,-0.4863,-0.5367,0.1284,0.4013,-1.981,0.7308,-0.8316,5,1
0.2968,0.245,-0.8164,-0.4295,-0.2864,-1.2128,0.0045,-0.0989,-0.4261,-0.815,-0.9155,5,1
0.2196,-0.0587,0.4911,1.4623,0.2559,-0.0859,0.0576,0.9016,-0.3639,-0.9494,-0.9155,5,1
0.991,-1.0306,-0.0594,-0.934,-0.9144,-0.9875,-0.4378,-0.5658,-2.6652,-1.0838,-0.3285,5,1
1.6853,-1.0914,-0.61,-0.8078,-0.4006,-0.9311,-0.8625,-0.1656,-0.9237,-1.4199,-0.8316,5,1
1.1453,0.9132,1.7299,2.5974,-0.1152,0.1958,2.2516,2.0022,-1.4834,1.9405,-1.2509,5,1
0.8367,-0.4232,0.4911,-0.6397,0.0561,-0.8184,-0.1547,0.2679,0.3825,0.3947,-0.1608,5,1
1.2996,0.002,0.147,-0.8078,-0.001,-0.9875,1.0661,-0.0322,-0.4883,-0.4118,-0.6639,5,1
-0.3204,-0.6054,-0.0594,2.7025,-0.2864,0.5338,0.4646,1.7687,0.5069,-0.815,-1.5024,5,1
-0.3204,-0.6054,-0.0594,2.7025,-0.2864,0.5338,0.4646,1.7687,0.5069,-0.815,-1.5024,5,1
-0.3204,0.0628,0.8352,0.2221,-0.001,0.0267,0.8007,0.1679,-0.4883,-0.6134,-0.8316,5,1
0.1425,-0.7877,-0.1282,0.5164,-0.4863,-0.9311,0.0399,-0.1656,-1.6078,-1.2855,-0.077,5,1
0.451,0.002,-0.3347,-0.8919,-0.4577,-0.3113,-0.1724,-0.4991,-1.2969,0.1259,-0.077,5,1
-0.9375,-0.3624,0.2159,-0.7448,-0.5433,-0.8184,0.0753,-0.4658,-0.3639,1.0668,0.0907,5,1
0.2968,-1.2736,0.147,0.8107,0.1703,0.5338,0.1815,0.6348,-0.0529,-0.9494,-0.7478,5,1
-0.0118,-1.0914,0.2159,-0.8919,-0.7146,-0.1986,-0.5617,-0.6325,0.6935,-1.2855,-0.4962,5,1
1.2224,0.002,0.0782,0.8948,-0.5719,0.8719,0.9954,0.6348,-0.8615,-0.8822,-0.2447,5,1
-0.0118,0.7917,2.2805,0.6005,0.7698,-0.1986,1.1723,0.5681,-1.359,-1.2182,-1.0832,5,1
-0.4747,-0.5447,0.2847,0.5584,-0.315,1.3227,1.1369,0.368,-0.8615,-0.7478,-1.0832,5,1
0.2968,-1.2736,0.147,0.8107,0.1703,0.5338,0.1815,0.6348,-0.0529,-0.9494,-0.7478,5,1
-0.1661,-1.3344,-0.8853,-0.1142,-0.0295,-0.1986,0.1991,0.2012,0.4447,-0.815,-0.9155,5,1
0.7596,0.1843,-0.3347,-0.7868,-0.8003,-1.1565,-1.004,-0.7993,-1.5456,-0.3446,-0.077,5,1
-0.0889,-0.5447,-0.2659,-0.8078,-0.1152,0.8719,0.9423,-0.6992,-1.0481,-0.815,0.0069,5,1
1.2224,0.002,0.0782,0.8948,-0.5719,0.8719,0.9954,0.6348,-0.8615,-0.8822,-0.2447,5,1
-0.4747,-0.5447,0.2847,0.5584,-0.315,1.3227,1.1369,0.368,-0.8615,-0.7478,-1.0832,5,1
-0.3204,-0.3624,0.3535,0.3272,0.0276,0.2521,1.6323,0.8682,2.1863,0.1259,-0.2447,5,1
0.2968,-0.0587,0.6288,1.7355,-0.315,0.7592,1.4377,1.4018,-0.2395,0.7308,-1.167,5,1
0.3739,-0.2409,0.6976,1.8617,-0.315,0.8156,1.7208,1.4686,-0.2395,0.6635,-1.0832,5,1
1.2996,-0.0587,0.147,-0.8499,-0.001,-0.9311,0.9777,-0.0322,-0.5505,-0.4118,-0.6639,5,1
-0.4747,-0.3624,-0.1282,0.4954,-0.2008,1.4917,1.5262,0.368,0.1337,-0.9494,-0.8316,5,1
-1.0918,-0.0587,-0.8164,2.2295,-0.2579,-0.255,0.8892,0.9683,-0.7993,-0.479,-1.3347,5,1
